"subj_id","block_ix","trial_ix","cue","cue_type","mask_type","pic","up_pic","response","rt","is_correct","cue_L","cue_Q","mask_C"
"MWP201",2,283,"noise","noise","nomask","deer","right","right",340.585957456,1,0,0.667,-0.5
"MWP201",2,284,"piano","valid","nomask","piano","left","left",343.870694283,1,-0.5,-0.333,-0.5
"MWP201",2,285,"chicken","valid","mask","chicken","left","left",361.417365522,1,-0.5,-0.333,0.5
"MWP201",2,286,"noise","noise","mask","heart","right","right",652.879272267,1,0,0.667,0.5
"MWP201",2,287,"lightbulb","invalid","mask","deer","right","right",502.746054059,1,0.5,-0.333,0.5
"MWP201",2,288,"noise","noise","nomask","heart","right","right",390.666886582,1,0,0.667,-0.5
"MWP201",2,289,"mouse","valid","nomask","mouse","left","left",578.31917709,1,-0.5,-0.333,-0.5
"MWP201",2,290,"deer","invalid","mask","heart","left","left",498.916980461,1,0.5,-0.333,0.5
"MWP201",2,291,"noise","noise","nomask","deer","right","right",396.394509997,1,0,0.667,-0.5
"MWP201",2,292,"noise","noise","mask","camel","left","left",328.109884285,1,0,0.667,0.5
"MWP201",2,293,"noise","noise","nomask","lightbulb","left","left",433.208206086,1,0,0.667,-0.5
"MWP201",2,294,"heart","valid","mask","heart","right","right",667.901172477,1,-0.5,-0.333,0.5
"MWP201",2,295,"noise","noise","mask","chicken","right","right",423.561436153,1,0,0.667,0.5
"MWP201",2,296,"noise","noise","mask","tiger","right","right",459.037296037,1,0,0.667,0.5
"MWP201",2,297,"mouse","invalid","nomask","camel","left","left",406.775120704,1,0.5,-0.333,-0.5
"MWP201",2,298,"mouse","invalid","nomask","piano","right","right",385.680122621,1,0.5,-0.333,-0.5
"MWP201",2,299,"noise","noise","mask","gorilla","right","right",765.357723983,1,0,0.667,0.5
"MWP201",2,300,"noise","noise","mask","pear","left","left",784.953066555,1,0,0.667,0.5
"MWP201",2,301,"noise","noise","mask","gorilla","left","left",579.784519097,1,0,0.667,0.5
"MWP201",2,302,"noise","noise","nomask","lightbulb","left","left",520.071247302,1,0,0.667,-0.5
"MWP201",2,303,"noise","noise","nomask","piano","left","left",435.587534681,1,0,0.667,-0.5
"MWP201",2,304,"noise","noise","nomask","pear","left","left",448.044891411,1,0,0.667,-0.5
"MWP201",2,305,"tiger","valid","nomask","tiger","right","right",410.921983974,1,-0.5,-0.333,-0.5
"MWP201",2,306,"gorilla","valid","mask","gorilla","left","left",344.420490001,1,-0.5,-0.333,0.5
"MWP201",2,307,"gorilla","invalid","mask","camel","left","left",350.728713267,1,0.5,-0.333,0.5
"MWP201",2,308,"pear","valid","nomask","pear","right","right",377.441765537,1,-0.5,-0.333,-0.5
"MWP201",2,309,"camel","invalid","nomask","deer","right","right",461.31251441,1,0.5,-0.333,-0.5
"MWP201",2,310,"noise","noise","nomask","camel","right","right",472.03664991,1,0,0.667,-0.5
"MWP201",2,311,"tiger","invalid","nomask","lightbulb","left","left",333.121993404,1,0.5,-0.333,-0.5
"MWP201",2,312,"noise","noise","nomask","mouse","right","right",391.414374782,1,0,0.667,-0.5
"MWP201",2,313,"lightbulb","valid","nomask","lightbulb","left","right",NA,0,-0.5,-0.333,-0.5
"MWP201",2,314,"noise","noise","nomask","gorilla","right","right",471.254458331,1,0,0.667,-0.5
"MWP201",2,315,"noise","noise","nomask","mouse","left","left",418.745459814,1,0,0.667,-0.5
"MWP201",2,316,"lightbulb","valid","nomask","lightbulb","right","right",439.260247949,1,-0.5,-0.333,-0.5
"MWP201",2,317,"noise","noise","nomask","tiger","left","left",339.86693382,1,0,0.667,-0.5
"MWP201",2,318,"noise","noise","mask","mouse","left","left",376.224806416,1,0,0.667,0.5
"MWP201",2,319,"noise","noise","nomask","chicken","right","right",513.940830308,1,0,0.667,-0.5
"MWP202",0,0,"noise","noise","mask","lion","right","right",679.765150708,1,0,0.667,0.5
"MWP202",0,1,"noise","noise","mask","alligator","right","right",844.024343067,1,0,0.667,0.5
"MWP202",0,2,"grasshopper","invalid","nomask","tiger","right","right",1044.55169052,1,0.5,-0.333,-0.5
"MWP202",0,3,"tiger","invalid","nomask","snowman","left","left",530.598069949,1,0.5,-0.333,-0.5
"MWP202",0,4,"tiger","valid","nomask","tiger","left","left",515.479187539,1,-0.5,-0.333,-0.5
"MWP202",0,5,"skunk","invalid","mask","alligator","left","left",576.189786399,1,0.5,-0.333,0.5
"MWP202",0,6,"noise","noise","nomask","chair","right","right",563.88220127,1,0,0.667,-0.5
"MWP202",0,7,"noise","noise","mask","snowman","left","left",559.36380921,1,0,0.667,0.5
"MWP202",0,8,"lion","invalid","nomask","grasshopper","left","left",627.50127897,1,0.5,-0.333,-0.5
"MWP202",0,9,"noise","noise","mask","skunk","left","left",650.350678712,1,0,0.667,0.5
"MWP202",0,10,"swan","valid","mask","swan","right","right",481.968054781,1,-0.5,-0.333,0.5
"MWP202",0,11,"noise","noise","nomask","tiger","right","right",647.179993073,1,0,0.667,-0.5
"MWP202",0,12,"noise","noise","mask","snowman","left","left",482.064869604,1,0,0.667,0.5
"MWP202",0,13,"snowman","valid","nomask","snowman","left","left",539.162881789,1,-0.5,-0.333,-0.5
"MWP202",0,14,"bee","valid","mask","bee","right","right",535.021114076,1,-0.5,-0.333,0.5
"MWP202",0,15,"skunk","valid","mask","skunk","right","right",632.025538565,1,-0.5,-0.333,0.5
"MWP202",0,16,"noise","noise","nomask","chair","right","right",491.648070776,1,0,0.667,-0.5
"MWP202",0,17,"noise","noise","nomask","snowman","left","left",479.895704018,1,0,0.667,-0.5
"MWP202",0,18,"bee","valid","nomask","bee","left","left",626.792770403,1,-0.5,-0.333,-0.5
"MWP202",0,19,"noise","noise","mask","grasshopper","left","left",694.112448225,1,0,0.667,0.5
"MWP202",0,20,"noise","noise","mask","bee","left","left",577.768528223,1,0,0.667,0.5
"MWP202",0,21,"lion","valid","mask","lion","left","left",600.468671793,1,-0.5,-0.333,0.5
"MWP202",0,22,"noise","noise","nomask","swan","right","right",530.196875159,1,0,0.667,-0.5
"MWP202",0,23,"noise","noise","nomask","alligator","right","right",875.351274648,1,0,0.667,-0.5
"MWP202",0,24,"noise","noise","nomask","lion","right","right",580.375194142,1,0,0.667,-0.5
"MWP202",0,25,"tree","invalid","mask","alligator","right","right",601.210918801,1,0.5,-0.333,0.5
"MWP202",0,26,"grasshopper","invalid","mask","chair","right","right",433.123140043,1,0.5,-0.333,0.5
"MWP202",0,27,"noise","noise","mask","lion","left","left",429.58573153,1,0,0.667,0.5
"MWP202",0,28,"chair","valid","nomask","chair","left","left",541.652929853,1,-0.5,-0.333,-0.5
"MWP202",0,29,"noise","noise","nomask","grasshopper","right","right",450.382950308,1,0,0.667,-0.5
"MWP202",0,30,"skunk","valid","mask","skunk","left","left",499.484571046,1,-0.5,-0.333,0.5
"MWP202",0,31,"noise","noise","mask","alligator","right","right",422.945481143,1,0,0.667,0.5
"MWP202",0,32,"tiger","valid","mask","tiger","right","right",464.288346848,1,-0.5,-0.333,0.5
"MWP202",0,33,"noise","noise","nomask","bee","left","left",443.977035815,1,0,0.667,-0.5
"MWP202",0,34,"swan","valid","nomask","swan","left","left",563.686371286,1,-0.5,-0.333,-0.5
"MWP202",0,35,"noise","noise","nomask","grasshopper","right","right",527.935295424,1,0,0.667,-0.5
"MWP202",0,36,"noise","noise","nomask","swan","left","left",492.343743972,1,0,0.667,-0.5
"MWP202",0,37,"noise","noise","nomask","tiger","right","right",367.935588787,1,0,0.667,-0.5
"MWP202",0,38,"grasshopper","valid","mask","grasshopper","right","right",407.822198089,1,-0.5,-0.333,0.5
"MWP202",0,39,"noise","noise","mask","tiger","left","left",446.463783359,1,0,0.667,0.5
"MWP202",0,40,"skunk","valid","nomask","skunk","right","right",473.016717064,1,-0.5,-0.333,-0.5
"MWP202",0,41,"noise","noise","mask","tiger","left","left",593.482235039,1,0,0.667,0.5
"MWP202",0,42,"noise","noise","nomask","swan","left","left",452.58805473,1,0,0.667,-0.5
"MWP202",0,43,"noise","noise","mask","tree","left","left",624.074254039,1,0,0.667,0.5
"MWP202",0,44,"alligator","valid","nomask","alligator","left","left",622.188198497,1,-0.5,-0.333,-0.5
"MWP202",0,45,"grasshopper","valid","nomask","grasshopper","left","left",636.896718002,1,-0.5,-0.333,-0.5
"MWP202",0,46,"grasshopper","invalid","mask","tree","right","right",561.16808558,1,0.5,-0.333,0.5
"MWP202",0,47,"grasshopper","valid","mask","grasshopper","left","left",648.904690548,1,-0.5,-0.333,0.5
"MWP202",0,48,"tiger","valid","nomask","tiger","left","left",491.959785199,1,-0.5,-0.333,-0.5
"MWP202",0,49,"noise","noise","nomask","bee","left","left",525.650612166,1,0,0.667,-0.5
"MWP202",0,50,"snowman","valid","nomask","snowman","left","left",416.191913391,1,-0.5,-0.333,-0.5
"MWP202",0,51,"noise","noise","mask","swan","right","right",451.632375043,1,0,0.667,0.5
"MWP202",0,52,"alligator","valid","mask","alligator","right","right",465.668324876,1,-0.5,-0.333,0.5
"MWP202",0,53,"noise","noise","nomask","skunk","left","left",541.480203392,1,0,0.667,-0.5
"MWP202",0,54,"noise","noise","mask","swan","left","left",489.131618669,1,0,0.667,0.5
"MWP202",0,55,"noise","noise","nomask","snowman","left","left",430.790416081,1,0,0.667,-0.5
"MWP202",0,56,"noise","noise","nomask","bee","right","right",407.535420847,1,0,0.667,-0.5
"MWP202",0,57,"noise","noise","mask","alligator","left","left",502.57201062,1,0,0.667,0.5
"MWP202",0,58,"noise","noise","nomask","tree","right","right",408.693531557,1,0,0.667,-0.5
"MWP202",0,59,"swan","valid","nomask","swan","right","right",517.741500749,1,-0.5,-0.333,-0.5
"MWP202",0,60,"noise","noise","mask","chair","right","right",450.218291779,1,0,0.667,0.5
"MWP202",0,61,"noise","noise","mask","tree","right","right",423.305602977,1,0,0.667,0.5
"MWP202",0,62,"grasshopper","valid","nomask","grasshopper","left","left",534.948136221,1,-0.5,-0.333,-0.5
"MWP202",0,63,"tiger","invalid","nomask","bee","right","right",477.169119724,1,0.5,-0.333,-0.5
"MWP202",0,64,"noise","noise","mask","tree","right","right",392.820300302,1,0,0.667,0.5
"MWP202",0,65,"bee","invalid","mask","lion","right","right",461.311290856,1,0.5,-0.333,0.5
"MWP202",0,66,"bee","valid","mask","bee","left","left",449.230707163,1,-0.5,-0.333,0.5
"MWP202",0,67,"alligator","invalid","nomask","lion","right","right",459.911876504,1,0.5,-0.333,-0.5
"MWP202",0,68,"noise","noise","nomask","tree","right","right",405.779918627,1,0,0.667,-0.5
"MWP202",0,69,"noise","noise","mask","swan","right","right",493.451246934,1,0,0.667,0.5
"MWP202",0,70,"tree","invalid","mask","skunk","right","right",456.655010988,1,0.5,-0.333,0.5
"MWP202",0,71,"tiger","valid","mask","tiger","left","left",417.694743577,1,-0.5,-0.333,0.5
"MWP202",0,72,"snowman","valid","mask","snowman","right","right",395.415231091,1,-0.5,-0.333,0.5
"MWP202",0,73,"tree","valid","nomask","tree","right","right",384.628445579,1,-0.5,-0.333,-0.5
"MWP202",0,74,"noise","noise","nomask","lion","right","right",347.437982593,1,0,0.667,-0.5
"MWP202",0,75,"skunk","valid","nomask","skunk","right","right",316.462371498,1,-0.5,-0.333,-0.5
"MWP202",0,76,"noise","noise","nomask","tree","right","right",358.763850643,1,0,0.667,-0.5
"MWP202",0,77,"noise","noise","nomask","lion","right","right",355.129994074,1,0,0.667,-0.5
"MWP202",0,78,"noise","noise","nomask","grasshopper","left","left",390.906373825,1,0,0.667,-0.5
"MWP202",0,79,"snowman","invalid","mask","tiger","right","right",384.616343741,1,0.5,-0.333,0.5
"MWP202",0,80,"noise","noise","nomask","snowman","right","right",348.334253184,1,0,0.667,-0.5
"MWP202",0,81,"chair","valid","nomask","chair","right","right",247.036971152,1,-0.5,-0.333,-0.5
"MWP202",0,82,"bee","invalid","mask","swan","left","right",NA,0,0.5,-0.333,0.5
"MWP202",0,83,"chair","valid","mask","chair","left","left",490.191080957,1,-0.5,-0.333,0.5
"MWP202",0,84,"alligator","valid","mask","alligator","right","right",380.154060258,1,-0.5,-0.333,0.5
"MWP202",0,85,"noise","noise","mask","chair","right","right",539.363112446,1,0,0.667,0.5
"MWP202",0,86,"noise","noise","nomask","snowman","left","left",397.620335512,1,0,0.667,-0.5
"MWP202",0,87,"noise","noise","mask","skunk","right","right",375.954717048,1,0,0.667,0.5
"MWP202",0,88,"noise","noise","mask","chair","right","right",371.958905045,1,0,0.667,0.5
"MWP202",0,89,"noise","noise","mask","bee","right","right",367.363134457,1,0,0.667,0.5
"MWP202",0,90,"tree","valid","mask","tree","left","left",518.033412111,1,-0.5,-0.333,0.5
"MWP202",0,91,"skunk","invalid","mask","bee","left","left",522.903124656,1,0.5,-0.333,0.5
"MWP202",0,92,"noise","noise","nomask","skunk","right","right",551.35128196,1,0,0.667,-0.5
"MWP202",0,93,"chair","valid","mask","chair","right","right",380.725047697,1,-0.5,-0.333,0.5
"MWP202",0,94,"noise","noise","mask","grasshopper","right","right",447.814790299,1,0,0.667,0.5
"MWP202",0,95,"lion","valid","nomask","lion","left","left",656.696817401,1,-0.5,-0.333,-0.5
"MWP202",0,96,"snowman","valid","mask","snowman","right","right",385.794990929,1,-0.5,-0.333,0.5
"MWP202",0,97,"lion","valid","nomask","lion","right","right",365.708114288,1,-0.5,-0.333,-0.5
"MWP202",0,98,"noise","noise","mask","skunk","right","right",381.941834115,1,0,0.667,0.5
"MWP202",0,99,"grasshopper","valid","nomask","grasshopper","left","left",428.84055074,1,-0.5,-0.333,-0.5
"MWP202",0,100,"noise","noise","nomask","alligator","left","left",470.941065811,1,0,0.667,-0.5
"MWP202",0,101,"tree","valid","mask","tree","left","left",399.650513136,1,-0.5,-0.333,0.5
"MWP202",0,102,"noise","noise","nomask","skunk","left","left",603.100274864,1,0,0.667,-0.5
"MWP202",0,103,"tree","valid","nomask","tree","left","left",559.623815701,1,-0.5,-0.333,-0.5
"MWP202",0,104,"noise","noise","nomask","alligator","right","right",459.305316937,1,0,0.667,-0.5
"MWP202",0,105,"noise","noise","mask","grasshopper","right","right",379.832811072,1,0,0.667,0.5
"MWP202",0,106,"tree","valid","nomask","tree","left","left",367.324995284,1,-0.5,-0.333,-0.5
"MWP202",1,107,"noise","noise","nomask","bee","right","right",492.883559986,1,0,0.667,-0.5
"MWP202",1,108,"chair","valid","mask","chair","right","right",391.713164077,1,-0.5,-0.333,0.5
"MWP202",1,109,"noise","noise","nomask","tree","left","left",451.583967631,1,0,0.667,-0.5
"MWP202",1,110,"noise","noise","nomask","lion","left","left",389.658782748,1,0,0.667,-0.5
"MWP202",1,111,"noise","noise","nomask","snowman","left","left",432.686373126,1,0,0.667,-0.5
"MWP202",1,112,"noise","noise","mask","swan","right","right",435.68506575,1,0,0.667,0.5
"MWP202",1,113,"bee","valid","nomask","bee","left","left",376.342709846,1,-0.5,-0.333,-0.5
"MWP202",1,114,"lion","invalid","mask","tree","left","left",360.062782973,1,0.5,-0.333,0.5
"MWP202",1,115,"bee","valid","nomask","bee","right","right",332.944729365,1,-0.5,-0.333,-0.5
"MWP202",1,116,"noise","noise","nomask","chair","left","left",390.243705653,1,0,0.667,-0.5
"MWP202",1,117,"snowman","valid","nomask","snowman","right","right",326.508010126,1,-0.5,-0.333,-0.5
"MWP202",1,118,"noise","noise","mask","chair","left","left",393.982444977,1,0,0.667,0.5
"MWP202",1,119,"tree","valid","mask","tree","right","right",256.930419855,1,-0.5,-0.333,0.5
"MWP202",1,120,"swan","valid","mask","swan","right","right",313.411970914,1,-0.5,-0.333,0.5
"MWP202",1,121,"noise","noise","mask","grasshopper","right","left",NA,0,0,0.667,0.5
"MWP202",1,122,"noise","noise","mask","bee","left","left",467.635426146,1,0,0.667,0.5
"MWP202",1,123,"noise","noise","mask","lion","left","left",511.454404419,1,0,0.667,0.5
"MWP202",1,124,"noise","noise","nomask","grasshopper","left","left",583.625091909,1,0,0.667,-0.5
"MWP202",1,125,"lion","valid","mask","lion","left","left",376.689262921,1,-0.5,-0.333,0.5
"MWP202",1,126,"bee","valid","mask","bee","left","left",342.816908116,1,-0.5,-0.333,0.5
"MWP202",1,127,"swan","valid","mask","swan","left","left",384.009784146,1,-0.5,-0.333,0.5
"MWP202",1,128,"noise","noise","mask","chair","left","left",418.908229447,1,0,0.667,0.5
"MWP202",1,129,"swan","invalid","nomask","snowman","right","right",426.756464847,1,0.5,-0.333,-0.5
"MWP202",1,130,"grasshopper","valid","nomask","grasshopper","right","right",448.700425943,1,-0.5,-0.333,-0.5
"MWP202",1,131,"noise","noise","mask","skunk","right","right",562.402474636,1,0,0.667,0.5
"MWP202",1,132,"tiger","invalid","nomask","skunk","left","left",697.077769088,1,0.5,-0.333,-0.5
"MWP202",1,133,"noise","noise","mask","snowman","right","right",421.983567125,1,0,0.667,0.5
"MWP202",1,134,"swan","invalid","mask","chair","left","left",378.291108267,1,0.5,-0.333,0.5
"MWP202",1,135,"bee","invalid","nomask","tiger","left","left",626.809272944,1,0.5,-0.333,-0.5
"MWP202",1,136,"noise","noise","nomask","swan","left","left",454.638402123,1,0,0.667,-0.5
"MWP202",1,137,"tiger","valid","mask","tiger","left","left",425.852493092,1,-0.5,-0.333,0.5
"MWP202",1,138,"noise","noise","mask","grasshopper","left","left",439.661808196,1,0,0.667,0.5
"MWP202",1,139,"noise","noise","nomask","alligator","right","right",587.156632828,1,0,0.667,-0.5
"MWP202",1,140,"lion","valid","nomask","lion","right","right",430.253900558,1,-0.5,-0.333,-0.5
"MWP202",1,141,"noise","noise","mask","grasshopper","left","left",536.559883069,1,0,0.667,0.5
"MWP202",1,142,"noise","noise","nomask","swan","right","right",484.432432248,1,0,0.667,-0.5
"MWP202",1,143,"noise","noise","mask","skunk","left","left",477.936303912,1,0,0.667,0.5
"MWP202",1,144,"noise","noise","nomask","lion","left","left",423.026160162,1,0,0.667,-0.5
"MWP202",1,145,"alligator","valid","mask","alligator","left","left",634.794662707,1,-0.5,-0.333,0.5
"MWP202",1,146,"skunk","valid","nomask","skunk","left","left",711.761718179,1,-0.5,-0.333,-0.5
"MWP202",1,147,"bee","valid","mask","bee","right","right",512.430253904,1,-0.5,-0.333,0.5
"MWP202",1,148,"tree","valid","mask","tree","right","left",NA,0,-0.5,-0.333,0.5
"MWP202",1,149,"noise","noise","nomask","swan","left","left",475.051662099,1,0,0.667,-0.5
"MWP202",1,150,"grasshopper","valid","mask","grasshopper","right","right",455.147413391,1,-0.5,-0.333,0.5
"MWP202",1,151,"tiger","valid","mask","tiger","right","right",414.53395944,1,-0.5,-0.333,0.5
"MWP202",1,152,"tree","valid","nomask","tree","left","left",456.306624314,1,-0.5,-0.333,-0.5
"MWP202",1,153,"skunk","valid","nomask","skunk","left","right",NA,0,-0.5,-0.333,-0.5
"MWP202",1,154,"noise","noise","nomask","tiger","left","left",450.552009541,1,0,0.667,-0.5
"MWP202",1,155,"swan","valid","mask","swan","left","left",958.478907036,1,-0.5,-0.333,0.5
"MWP202",1,156,"snowman","valid","nomask","snowman","left","left",495.948629483,1,-0.5,-0.333,-0.5
"MWP202",1,157,"alligator","valid","nomask","alligator","left","left",462.010264571,1,-0.5,-0.333,-0.5
"MWP202",1,158,"snowman","valid","nomask","snowman","right","right",399.71872358,1,-0.5,-0.333,-0.5
"MWP202",1,159,"noise","noise","nomask","lion","right","right",753.832895396,1,0,0.667,-0.5
"MWP202",1,160,"alligator","invalid","nomask","skunk","right","right",543.292180897,1,0.5,-0.333,-0.5
"MWP202",1,161,"bee","valid","nomask","bee","left","left",633.442922321,1,-0.5,-0.333,-0.5
"MWP202",1,162,"skunk","valid","mask","skunk","right","right",460.281899839,1,-0.5,-0.333,0.5
"MWP202",1,163,"chair","valid","mask","chair","right","right",485.380044032,1,-0.5,-0.333,0.5
"MWP202",1,164,"noise","noise","nomask","bee","left","left",591.868287825,1,0,0.667,-0.5
"MWP202",1,165,"noise","noise","mask","tree","right","right",506.735414965,1,0,0.667,0.5
